Review #,Review,product,delivery,price,service,explanation,,,,
653,mali ang size na dumating  i ordered 2l blackgray and 850ml blueorange pero ang dumating baliktad  pero okay naman quality  sana yun sunod na order ko tama na ang size,1,0,0,0,mali ang size na dumating,pero okay naman quality,,,
654,ang liit din ng cap niya di rin macover buong dede ko hindi rin masyado stretcheable maliliit din ang sizes kaya masikip pero salamat parin seller at sa nagdeliver,1,0,0,0,ang liit din ng cap niya,maliliit din ang sizes kaya masikip,,,
655,okey naman po yung black pero yung white po parang ma bilis lang mata ngay ng hangin,1,0,0,0,okey naman po yung black,white po parang ma bilis lang mata ngay ng hangin,,,
656,meron pong stain sa white slipper sa design nya po yung black okay lg salamat,1,0,0,0,meron pong stain sa white slipper sa design nya,,,,
657,maganda naman kaso maliit yung 45 nyo pero pwede na ok na yan,1,0,0,0,maliit yung 45 nyo,,,,
658,mabango naman pero nakakadidsapoint ung pagkagawa ng perfume dun nlng kayo sa xoxocosmetic perfumes accurate ung smell,1,0,0,0,mabango naman pero nakakadidsapoint ung pagkagawa ng perfume,,,,
659,nasira agad charging port so hindi na magamit trice lang nagamit,1,0,0,0,nasira agad charging port,,,,
660,its ok medyo faded yung letters not safely packed pero its working well thanks,1,0,0,0,medyo faded yung letters not safely packed pero its working well,,,,
661,2weeks before dumating ang tagal,0,1,0,0,tagal,,,,
662,not that good maganda pero sobrang hina and mejo madali lang sya ma lowbat and okeii naman sana kaso yung volume nya sobrang hina pero okeyy naman sya yung issue ko lang is madali mag lowbat and mahina yung volume nya,1,0,0,0,maganda pero sobrang hina and mejo madali lang sya ma lowbat and yung volume nya sobrang hina,,,,
663,hindi ko masyadong nagustuhan kc iba yung ibinigay na kulay at design yung isa ung talagang nasa pics pero yung dlawa iba ang itsura wala kahit nh isa ang nasunod sa kulay na inorder ko,0,1,0,0,iba yung ibinigay na kulay at design,,,,
664,8510 cut are not even may hinalong other colordarker pag nilagay mo na sa walls hindi naging pantay2 kasi yung cuts hindi same  i think manual cut sya kaya ganun,1,0,0,0,cut are not even may hinalong other color,,,,
665,merong mga punit yung white na payong and the color nya di kasing white like dun sa picture im disappointed but still ok lang din naman,1,0,0,0,merong mga punit yung white na payong and the color nya di kasing white,,,,
666,mali yung kulay okay na sana kaso mali yung kulay na pinadala sa akin fav color ko pa naman ang violet kaya ako umorder sana iaware man lang kung wala nang stock ng ganong kulay para hindi disappointed yung client pag dumating yung order,0,1,0,0,mali yung kulay sana iaware man lang,,,,
667,ok lang naman kaso parang hindi talaga sya push up bra at wrong size yung isang kulay at sana iniform man lang ako para makapili ng ibang kulay but anyways thank you seller,1,0,0,0,parang hindi talaga sya push up bra at wrong size yung isang kulay,,,,
668,good color maayos sila mag ship pero ung sa packaging kasi mejo may lukot lukot sa gilid saka wala silang nilagay na karton papatigas sa may gitna ng wallpaper hindi din sakto ung sukat wala namang sampung metro tong product nila halos nasa 2meters lang higit,1,0,0,0,wala namang sampung metro,,,,
669,black white and animal print yung 2 ok yung black anlaki di sya pambata,1,0,0,0,anlaki di sya pambata,,,,
670,di ko napo pinicturan not my first time umorder to this shop pero this time hindi ko nagustuhan packaging lahat tanggal sa dikit yung pinaka takip anyway thanks,0,0,0,0,packaging lahat tanggal sa dikit,,,,
671,okey nmn po ung phone maganda at madaling gamitin kaso nga lng madali ding malowbat pero okey nmn xa d pwd gamitin sa byahe kasi madaling malowbat,1,0,0,0,maganda at madaling gamitin kaso nga lng madali ding malowbat,,,,
672,maganda quality peru jusmeyo marimar ang cutting nya hindi pantay thankyou padin seller nxt time sana pantay na yung cutting nya,1,0,0,0,hindi pantay thankyou padin seller,,,,
673,mganda sana yung sapatos kaso d nman kau sumusunod s tamang size order q size 36 bingay nyo size 37 ang laki tuloy ng sukat ggmitin p nman ng anak q sa school,1,0,0,0,d nman kau sumusunod s tamang size,,,,
674,35 maganda yung item pero kapag nagtatype na ako namamali na for instance nagtutuloy tuloy yung letters even though isang click lang ginagawa ko sa keyboard hassle syang gamitin kaya mas prefer ko na lang yung may usb na keyboard tbh,1,0,0,0,namamali pag nagtatype na ako,,,,
675,black pink thank you bilis dumating order ko,0,1,0,1,bilis dumating order ko,,,,
676,i received a wrong color and design so disappointed sana nag message muna seller na hindi avail yung order design ko,0,1,0,0,wrong color and design so disappointed sana nag message muna seller,,,,
677,para saan yang sa likud  sakit sa utak pag titingin sa salamen daling ma lowbat 8 minutes lang ok sana kung may lalagyanan ng rechargeable battery ok parin para sa price nya,1,0,1,0,daling ma lowbat 8 minutes ok parin para sa price nya,,,,
678,malakas yung fan ng product yun na ang best feature nito product quality is just fair kasi malakas yung fan kaya lang yung dumating sakin is may crack yung sa saksakan ng charger and di rin nastretch,1,0,0,0,crack yung sa saksakan ng charger,,,,
679,item deliver early this morning well packaged and in good condition upon checking manipis ung tela at ung tahi not that goodung sa bandang laylayan pinutol lng hindi na tinahiitem for the price is ok but the quality,1,1,1,0,manipis ung tela at ung tahi not that good,item for the price is ok,,,
680,dissapointing biggest size yung kinuha which is 4041 angliit parang size 38 lang so nadissapoint talaga ako kaya pinamigay ko nalang sa kasya,1,0,0,0,angliit parang size 38 lang so nadissapoint talaga ako,,,,
681,wrong color ordered beige but arrived in pink wala na kong time mag return or refund dahil kailangan ko na please check color next time size is correct,0,1,0,0,wrong color ordered beige but arrived in pink,,,,
682,hnd nmn sya water proof  tagal pa dumating,1,1,0,0,hnd nmn sya water proof,tagal pa dumating,,,
683,good kaka recieved ko lang tagal dumating tapos sira sira pa ung box na pinaglagyanngaun chinarged ko muna to make sure na gumagana,1,1,0,0,sira sira pa ung box na pinaglagyan,,,,
684,ok naman sabi water proof hindi nmn nahuhulaan,1,0,0,0,sabi water proof hindi nmn,,,,
685,para remake lang sya nung orig na nasa pic nila tignan ko if ol din then saka ko i 5 star ill try to use it muna,1,0,0,0,para remake lang sya nung orig,,,,
686,maganda ang tumbler 5 stars sa product kasi maganda talaga sya although matagal dumating at nakakapangamba na baka mamaya may damage na bago ko matanggap tumbler kasi at may tendency na mabasag 2 stars kasi hindi responsive si seller important din kasi na responsive po kayo sa mga buyers nyo,1,1,0,1,matagal dumating at nakakapangamba na baka mamaya may damage,hindi responsive si seller,,,
687,honest review di po siya nakapit masyado sa eyelash at ang tagal pating matuyo di ko po nagustuhan and didnt also have high expectation since mura lang siya triny ko lang kung effective kayo ko binili,1,0,1,0,di po siya nakapit masyado sa eyelash at ang tagal pating matuyo,mura lang siya,,,
688,incomplete orders pag wala na yung mismo plastic at di mo nakunan ng picture di ka nila refund di proof ang missing item na visual na picture so make sure di nyo tapon kaagad yun to seller make sure complete ang delivery ninyo bago nyo ipadala,0,0,0,1,incomplete orders di ka nila refund to seller make sure complete,,,,
689,i didnt expect that it is really a cute size haha then di siya gaanong pigmented super light ng color and not easy to blend but i think it is enough for its price its cute,1,0,1,0,di siya gaanong pigmented super light ng color and not easy to blend,its enough for its price,,,
690,oilyy mabango sya kaso hindi mo gaano ramdam unless sisinghutin mo from damit iba den amoy nya compared sa cloud na nabili ko dto medyo ramdam na may bawas to pero understanble kasi mura lang thankyou paden,1,0,1,0,mabango sya kaso hindi mo gaano ramdam,medyo ramdam na may bawas to pero understanble kasi mura lang,,,
691,okay lang mura lang din naman,0,0,1,0,mura lang din naman,,,,
692,dapat chinick naman ng maigi tastas na tpz kunting mahila mo masisira na sana next time check nyo ng maigi at manipis lang din pala,1,0,0,0,tastas na manipis,,,,
693,okay lang for its price pero hindi talaga long lasting parang alcohol lang with subtle fragrance once it sets,1,0,1,0,hindi talaga long lasting parang alcohol lang with subtle fragrance,okay lang for its price,,,
694,610 mallit sya sa size nya mismo add up more size pag bibili para hindi sobra maliit ang mabili,1,0,0,0,mallit sya sa size nya mismo,,,,
695,okay magaganda yung items madikit din yung glue overall okay naman ang tagal nga lang iship akala ko di aabot sa event ko nako talaga pag gusto nyo ng mabilisang shipment wag dito,1,1,0,0,madikit din yung glue overall okay naman,tagal nga lang iship,,,
696,ok naman kaso ziplock na plastic lang ang lalagyan di safe at mukhang mumurahin,0,0,0,0,ziplock na plastic lang ang lalagyan di safe at mukhang mumurahin,,,,
697,thank you sa freebies kahit hindi ko alam saan pwedeng gamitin,0,0,0,1,thank you sa freebies,,,,
698,okay na sana kaso ung bra grabe sobrang panget pero the rest goods naman na siya ilang araw lang na deliver na sana d nako kumuha bra sayang,1,1,0,0,okay na sana kaso ung bra grabe sobrang panget,ilang araw lang na deliver na,,,
699,napaka cute nya excellent quality,1,0,0,0,excellent quality,,,,
700,bukas yung orange plastic nya and natapon pero balot na balot ng bubble wrap baka moist lang thankyou long lasting sya wort it,1,0,0,0,balot na balot ng bubble wrap baka moist lang thankyou long lasting sya,,,,
701,so far ok lang yung black medyo ma kapal yung isa hndi sa price dun tlga,1,0,0,0,Product quality is being described.,,,,
702,yung second pic tas black na sandal eh ex ng sandal ni mama na kasya sa kanya same size 39 pero hindi sila magkalaki,1,0,0,0,Product size mismatch,,,,
703,ok lang din tnx nadin seller at sa rader,0,0,0,1,Positive feedback for the seller/rider.,,,,
704,white order ko pinadala gray sana sa susunod kung ano order un papadala pero ok naman yung items,1,1,0,0,Incorrect color delivered but the product itself is ok.,,,,
705,just as expected from the price audio quality is low and volume is too low even on max settings but hey atleast it works as an alternative,1,0,1,0,Compromise in product features to its price,,,,
706,plastia maganda malambot s paa kaso lng 3 days qo p lng nagagamit nabiyak n s tapakan siguro daily s plus size aqo at malambot ung swelas,1,0,0,0,Product quality issue.,,,,
707,mahirap sya buksan talaga dapat sobrang sagad and huwag mo hawakan sa brown handle kase matatanggal sya so sad for its price,1,0,1,0,Difficulty of use.,,,,
708,maganda sya ma tibay at di nag mo moist at matagal mawala ang lamig nya o matunaw ang yellow goods naman nang quality nya sa seller medyo na disappoint lang ako dahil mali color na napili ko so i immediately sent a message to the seller if possible to,1,0,0,1,Product quality and service.,,,,
709,wala ung usb port sa ibabaw just like the picture,1,0,0,0,Missing component.,,,,
710,okay lng naman pero madaling malowbat at parang shakey yong screen,1,0,0,0,Product performance.,,,,
711,dalawang beses nako nagorder sa store na to and dalawang beses ko na rin tinry magorder ng color dark skin but sobrang layo ng nasa picture vs sa actual same color pa rin ang natanggap ko na light pink sana po kung ano ang nasa picture na nakapost na kulay,1,0,0,0,Color inaccuracy.,,,,
712,ung battery nia mdaling malobat ung charger nia ang bilis nsira bkt gnun ndi nman un ang battery nia,1,0,0,0,Product defect.,,,,
713,effective sya tried it immediately sa bed namen wala yung maliit na brush for cleaning so 3 stars,1,0,0,0,Product is effective,but missing accessories,,,
714,pang bata too small,1,0,0,0,Product size issue.,,,,
715,naghahang pero ok naman for its price,1,0,1,0,Product compromise due to price.,,,,
716,ok na sana kaya lang panget ng sound tapos hindi naman pinadala ang frebies haha will not order next time thank you,1,0,0,0,Sound quality concern and freebie.,,,,
717,ok ok na sna kya lng ayoko tlga nung may variation na pagpipilian pero ang ending papadalahan ka pdin nung di mo pinili mas prefer ko tlga sna clear black kya nga yun pinili ko kso ano pang magagawa ko hindi yun ang pinadala nyo mag order pa sna ako,0,1,0,0,Wrong item delivered.,,,,
718,ekis medium lang order extra large pinadala ang laki tuloy di na nag abala mag tanong si seller kung gusto na lng ng ibang color basta medium ang laki tuloy sa bata,0,1,0,0,Wrong size delivered.,,,,
