Review #,Review,product,delivery,price,service,explanation,,,,,,
675,mali yung kulay na binigay blue order ko gold yung binigay,0,1,0,0,Sent a wrong color.,,,,,,
676,i felt so disappointed kasi sa description 3d pero ang binigay ordinary sock langsana di na lang mgpost ng picture if hindi the same sa ipapadala,1,0,0,0,Different item.,,,,,,
677,pero napaka delay nya sa games not recommend for gaming po hindi ko alam bat recommended for gaming to grabe ang delay,1,0,0,0,Not for gaming.,,,,,,
678,manipis sya hindi sya authentic na bench boxer briefs what you see is what you get talaga you get the price you are paying for,1,0,0,0,Has thin quality.,,,,,,
679,naiinis ako kasi tagal kong hinintay dahil overseas ang product tapos  sa ibang bahay lang diniliver diba  unresponsible ng sellerat ibang adress ata ang nilagay nya dun sa parcel,0,1,0,1,Was delivered in a wrong address.,,,,,,
680,parang alcohol it does not smell like aris cloud parang alcohol siya na may shampoo aris cloud has that creamy vanilla with a hint of coconut na scent its far different from what i bought i get na its an  inspiration  pero napakalayo ng amoy from the inspiration,1,0,0,0,The smell is wrong.,,,,,,
681,low quality low quality anlayosa original sa picturedi sulit kung bibilhin,1,0,1,0,Low quality.,,,,,,
682,nakakadismaya lang po na hindi ko natanggap ang item na towla po xa sa list of orders ko,0,1,0,0,Didnt receive item.,,,,,,
683,basura damage basura ung item damage naman sayang lang pera potannaa,1,0,1,0,Item is damaged.,,,,,,
684,last day na receiv ko pang 5 transction ko sa shop na i2  4th time they fail imagine out of 5 trans 4 trans hndi perfect on d 1st 2nd 3rd i jst considr thm but now 3 pcs of my item r wrong n 1 trans,0,0,0,0,No aspect found.,,,,,,
685,malfunction disappointed buyer sira hindi gumagana ung isang buds hindi rin nag charge,1,0,0,0,One bud is not working.,,,,,,
686,wrong color black gray ang order koblue and orange ang pinadalahindi man lang mag inform ang sellerbe responsible naman po,0,1,0,1,The order color is wrong.,,,,,,
687,ilang weeks ko palang nagagamit di na nagana low quality,1,0,0,0,Has low quality.,,,,,,
688,fair its fine naman kaso not what i expected tas antagal niya na ship pero understandable namn kase overseas,0,1,0,0,Okay but item late to ship.,,,,,,
689,diko alam kung natural na to or what pero pinalitan q sa hipag kong online seller meron din sya ganito  yung sakin kc di nalolock kelangan q p itape pag ififix q sa taas  super luwag sabi ko sa seller check muna bago iship eh,1,0,0,1,The item defective.,,,,,,
690,ang order ko royal bluered at maroonang dumating navy bluemaroon at blacknu bayan,0,1,0,0,The order is wrong.,,,,,,
691,mali ang ibinigay na order 2l ang order ko ang dumating is 850ml lang mali pa color nag chat ako sa seller walang reply so disappointed sana ayusin nyo best seller pa naman pero ganto nakuha ko mahirap din buksan ang pindutan pangit,0,1,0,1,The order is wrong.,,,,,,
692,sana po sinabi niyo kung ano kulay yung available hindi yung ipapadala niyo pang babae kainis lalake jowa ko orange po na may blue hindi po violet,0,1,0,0,The color wrong,didnt inform seller.,,,,,
693,not bad dont expect too much so you wont get hurt akala mo jowa lang yong paasa seller din pala,0,0,0,0,No aspect found.,,,,,,
694,dito lang ako nagkaproblema umorder na kasi ako dati color blue at ngayon blue po ulit yung dumating though gray ang inorder ko tapos this time may tastas pa siya wearable yes pero kaya nga ako umorder ulit para ibang kulay naman di ko na pinicturean di ko naman irerefund,1,0,0,0,The item has tear,order color wrong.,,,,,
695,sana man lang yung gumagana or nagagamit ang laman ng mystery pouch pero sira ang pods mukhang nagamit na yung cord at box mukhang isinoli din ng iba at ipinadala naman sa akin not recommended seller,1,0,0,0,Defective item.,,,,,,
696,nagiinit sobra ung charger pati cordkakatakot gamitin bka sumabog di din fast charger,1,0,0,0,The charger is overheating.,,,,,,
697,very disappointed po sira ang left side ng neck fan at ang bilis mglow batt,1,0,0,0,Broken item and the battery is low.,,,,,,
698,didnt expect na mabilis masira  nagtry lng nmn ako kya not bad,1,0,0,0,Easily get damaged.,,,,,,
699,madali siyang ma lowbat lalo na nka connect sa internet 30 minslng lowbat n agadmatagal mag connect sa utube at fb,1,0,0,0,It easy to get lowbatt.,,,,,,
700,disappointed dahil sira ang isang rod hindi din madali mabuksan but i really like this umbrella dahil handy magaan sturdy naman shady totoong upf 50 xa ipapayos ko nalang ang sirang rod sana icheck ni seller ang item prior to shippingalam ko hindi during delivery na sira ito,1,0,0,1,Item has damage and it hard to open.,,,,,,
701,hindi naman adjustable pag binanat ko to madudurog ito false advertisement,1,0,0,0,Product quality is being described as easily broken and a false advertisement.,,,,,,
702,i purchased 2 bottlesyung isa lang ang maayos the other 1 my mga gasgas at yung parang rubber ng straw my parang ngatngat sa dulo hindi nman sya buy 1 take 1,1,0,0,0,Product defect and not buy 1 take 1 promotion.,,,,,,
703,kulang ng 2 hair clip set at isang vanity mirror,0,1,0,0,Missing Items.,,,,,,
704,kulang ng tatlong item ung binili q 5pcs po binili q dalwang item lng dumating sana mairefund at maibigay ni seller ung kulang na tatlong items,0,1,0,1,Missing Items and request for refund/delivery.,,,,,,
705,wrong color green ang order ko pero blue ang binigay ni seller,0,1,0,0,Incorrect color received.,,,,,,
706,first picture is the image of my order and the second picture yung dumating different color seller hanubayan kaya may stain na tuloy ang isang light order ng dahil sa red color,0,1,0,0,Incorrect color and stained product.,,,,,,
707,mali binigay sakin 210cm ang tripod na inorder q e kita naman sa picture na iba dun sa naunang naorder konasa right side ung old purchased q kahit sa ring ligh bulb at switch an iba ang laki nung bulb nasa right side ang old purchase q,1,0,0,0,Incorrect product features compared to order.,,,,,,
708,hina ng hanging wala pa 20 minutes no bat na sayang lng pera,1,0,1,0,Product performance and value for money.,,,,,,
709,black yung dineliver  black white yung order ko tas may konting sira  excited pa naman ako magkabit mali namang kulay yung dumating ayss,1,1,0,0,Incorrect color and product defect,,,,,,
710,lets see ok namn at gumagana kaso wla manlng bubble wrap kaya d ko alam kung tatagalnagmesage pa nmn ako kay seller na pls secure the item dahil delikadopero box at plastik lng wlang kaht ano na pedeng makasecure at wla din reminder na fragile or handle with care,1,0,0,1,Product functionality and service handling.,,,,,,
711,sorry seller pero ekiss po ako sainyo kasi binigyan nyo po ako ng product na ipods na 1min lng gagamitin lowbat na agad kahit halos isang oras kona in chargenext time po seller paki ayus nmn po mura nga pero mapapamura ka nmn sa product sorry seller sinabi ko lng,1,0,1,1,Product performance and low battery,service improvement.,,,,,
712,bakit ganun ung suction d effective nakailang pasada na ako andun pa rin ung dumi hindi effective hayyysss,1,0,0,0,Product effectiveness.,,,,,,
713,ok na sana fast delivery naman kaso may damage and ang dali ma lowbat as in wala pa na abot ng 1 hour na lowbat na agad and hindi matibay im disappointed ordering this,1,1,0,0,Product defect,fast delivery,,,,,
714,lupet ng design ng mouse pad kaso medyo manipis sya pero ok narin at sana next time lagay nyo muna sa pouch or box para ma excite naman kami habang binubuksan yung item kahit alam namin na posibleng walang kwenta yung nasa loob hindi yung direct shopee bag lang,1,0,0,1,Product design. Service Suggestion on packaging.,,,,,,
715,real review ba eto im quite disappointed sa item kasi parang gamit na sya madumi sya at may sticker something na natorn which is makikita nyo sa mga pics may konting opening din sa gilid and im not sure kung nabasag ba to nung dineliver,1,0,0,0,Product condition. Appears used and damaged.,,,,,,
716,waste of money item is deffective poor packaging kasi kaya may possibility talaga na masira sya,1,0,1,0,Product issues: Defective and waste of money.,,,,,,
717,nabudol ako akala ko same sa picture yung design mas maganda pa yung sa miniso sayang lang ang bili ko 23500 pa naman pangit yung quality basag yung sound not happy mukhang 1 month lang tatagal sa akin yung quality ng charging pod parang 35 laglagan masisira agad eh,1,0,1,0,Product expectations design not met,quality and price not worth it,,,,,
718,so bad pang 3rd ko nang order to pero now lang ako nadismaya mali na yung kulay mali pa yung liter nya 2l inorder ko na black pero ito yung dumating sobrang nakaka dismaya talaga naki order lang sakin yung bayaw ko,0,1,0,0,Incorrect item color and liter.,,,,,,
719,madaya si seller iba inorder iba pinadala d nag rereply sa chat nag bbyad ng tama pero maling items pindala kung walang stock d nag sasabi,0,0,0,1,Incorrect item sent and seller unresponsive.,,,,,,
720,ang tagal dumating halos two weeks ako nag antay bago maideliver,0,1,0,0,Long delivery time.,,,,,,
721,2 star only paulit ulit nalang ang item sa mystery pouch na toh okay naman dahil ang real price nyan ay mahal kesa sa mystery pouch na toh thank you parin sa seller pero sana ibahin nyo rin po minsan,1,0,1,0,Product. Recurring Items.,,,,,,
722,1010 ang ganda sana kaya lang ang liit liittz di pa magkatugma tugma yung designsana conect conect nmn yung designnhihirapan kaming pagdikit dikitinsus me iba yung sa advertisment na picture nila kasaya sa personali know my nakaindicate dun na size nung products nila but sana palitan nila yunits a prank,1,0,0,0,Product design and mismatch.,,,,,,
723,para saan pang pwedeng makamapili ng kulay kung ibang kulay din naman pala papadala nagnote pa ako ah na kung pwede icheck muna bago ship pero hindi ata marunong magbasa itong seller na to or sadyang color blind naging seller ka pa kung hindi ka naman marunong sumunod sa instruction,0,1,0,1,Color choice ignored,Seller Instruction follow issue,,,,,
724,dalawa ang inorder ko isang white and isang pink kaso itong pink sira paano mai cha charge nag message ako kay seller kung pwede ba palitan kaso di manlang ako nireplyan,1,0,0,1,Product defect and seller unresponsive.,,,,,,
725,pala desisyon kayo green po yung order ko hindi light green di man lang nag message muna,0,1,0,0,Wrong color and no prior contact from seller,,,,,,
726,grbe ditohndi po tenatae ang perasira yong square pants nyonkawalang gana dtodiyos na bahal sau wag na kau mag benta kong kanito lang namn item nyo,1,0,1,0,Product,Defective Square Pants and Money Wasted,,,,,
727,matapang na hindi kaamoy ng cloud im so disappointed po kase hindi po sya kaamoy ng cloud tapos ung amoy nya is paaang alcohol tapos katulad lang din nu vanilla lace pag pinisit mo sayo aas mamasa masa pa amoy alcohol tas pagtumagal mag aamoy cloud na pero ung pagka,1,0,0,0,Product smell not matched expectation,,,,,,
728,pangit cya parang nagamit na ung eyeglasses kasi nahuhulog sa taenga ko pgnilalagay ko marami nadin akong nabili na ganyan pero d katulad ngayun as in pangit talaga im disappointednakakainis my gasgas pah nextime see to it na okay ung items sayang pera koh,1,0,1,0,Product,Defective Product Wasted of Money and scratched,,,,,
729,sobrang nakakadismaya basta maka deliver lng at kumita lng c seller hindi muna chineck kung ok ba kung gumagana ba,0,0,0,1,Service - Seller did not check if product works before shipping.,,,,,,
730,anyare bakit ganyan very disappointed,0,0,0,0,No specific aspect identified,general dissapointment,,,,,
731,plastic so yun nga no response from the seller  as you can see theres a sign of usage havent tried to wear it pero ganyan na ichura,1,0,0,1,Product is plastic,sign of usage with no response from seller,,,,,
732,di gumagana na item nag request pako ng return refund wala din nangyari apakabulok mag assist ng seller pareport sayang p397 ko,1,0,1,1,Item doesn't work,bad customer service and waste of money,,,,,
733,hindi po namin nareceive ang order na ito pero nakalagay sa shopee acct ko na na deliver na at may picture pa ang rider sa gate na d nman samin iba ang kulay ng gate namin sana tunawag o nagmsg muna ss amin kung d sure at inalam muna name,0,1,0,0,Delivery issue,,,,,,
734,royal blue yung inorder ko kaso pag dating black sana man lang nag update si seller na wala ng stock yung royal blue,0,1,0,0,Wrong color shipped,seller did not update.,,,,,
735,we received it na already opened and medyo madumi as if already used,1,0,0,0,Product Quality issue- Received used item.,,,,,,
736,amoy alcohol di ganto smell ng cloud s,1,0,0,0,Product smell not matched expectation,,,,,,
737,mukhang matibay hindi ko pa nagamit just give it a try but thanks anyway coz its free,1,0,0,0,Product,Appearance Good.,,,,,
738,i ordered 3 mystery pouch pero yung dumating dalawa lang so disappointing lang kasi ayaw mag reply ng seller kung may concern ka sa kanila ka dismaya lang official store pa naman sana,0,1,0,1,Missing item,Seller no response.,,,,,
739,walang kwenta yung pinadala hindi man lang umabot sa 5h pesos yung worth ng item sana nman sa susunod kahit hindi jackpot at least aabot nman sa halaga,1,0,1,0,Item Not worth the price Paid,,,,,,
740,yung isa damage at ang daming gasgas  then yung isa walang charger cord sana kung may damage na yung item wag na ishipout akala ko kasi okay sya kasi fully sealed naman,1,0,0,0,Damaged item without charger,,,,,,
