Review #,Review,product,delivery,price,service,explanation,,,,,
636,10 satisfied buyer here ang ganda worth it at ang gaan sa paa comfy size 8 si mama sakto lang sa kanya ang size 3637 size 9 ako sakto lang sa akin ang size 3839 for your reference order ako ulit ibang color thank you seller,1,0,1,0,,,,,,
637,the product is good medyo manipis lang well packaged mabilis naship this shop is recommended,1,1,0,0,,,,,,
638,pictures are not related to the product maganda yung item comfy suotin thank you,1,0,0,0,,,,,,
639,ang ganda ng payong no damage and makapal po yung tela ng payong salamat po,1,0,0,0,,,,,,
640,maganda at mura pa thank you will order again next time,1,0,1,0,,,,,,
641,thank you po its working fine and affordable pwede dn po isaksak sa powerbank there i was an empty piece of a shell just minding my own world without even knowing what love and life were all about then you came,1,0,1,0,,,,,,
642,na shock ako sa sobrang ganda hindi matigas e tiklopthank u seller really love it,1,0,0,0,,,,,,
643,finally dumating narin na stuck sa soc3 kasura nung 22 ko pa to inorder dumating 10 na i like it ang ganda mukhang mamahalin glad i chose white well packed nman kahit nayupi ung karton doesnt matter tatapon q rin naman un,1,1,0,0,,,,,,
644,nagustuhan ko siya kahit papaano napush naman at very comfortable pa isuot di kayo magsisisi pa ito ang binili niyo lalo na sa flat chested like mebuy na guys  wag ng patumpik2x pa,1,0,0,0,,,,,,
645,sobrang ganda niya at gumagana talaga thank you seller definitely 5 stars good quality and service will order again,1,0,0,1,,,,,,
646,maganda naman yung quality ng products pwede na kasi mura lang naman sya thank you seller  i will buy again next time,1,0,1,1,,,,,,
647,ang cool netoo ang ganda nya gamitin at smooth pa para ka talagang gumagamit ng normal pen and sulit naden,1,0,1,0,,,,,,
648,salamat seller swak lang din sa price ung keypad phone sana magtagal syaokay na din pang eload ko lang naman gagamitingod blesssalamat din manong rider,1,0,1,1,,,,,,
649,the nails all look so pretty slight color differences with the pictures on shopee but i expected it my order came with free nail files and nail jelly adhesives so that definitely was a plus thank you seller,1,0,0,1,,,,,,
650,okie sana hnd nga lang nag charge yong sa mirror na may fanpero mabait namn si sellergcash yong refund salamat,1,0,0,1,,,,,,
651,will highly recommend this shop quality wise 1010 medj matagal lang shipping,0,1,0,0,,,,,,
652,different size small order ko dumating 1small 2 xl,0,1,0,0,,,,,,
653,super effective against to my eyes subrang ganda nya akkkkk,1,0,0,0,,,,,,
654,as usual napakaganda talaga ng mga products niyo po salamat po at umabot sa christmas rush kahit maraming na order na deliver parin yung order ko in time thank you rin po kuya rider,1,1,0,0,,,,,,
655,sunday ko sya inorder and received ko agad ngayong thursday ang bilis ng shipping and tuwang tuwa ang kapatid ko will order again soon may sticker din syang kasama at resibo 100 percent na orig din sure it will last talaga thank you kim taehyung park jimin jeon jungkook kim,1,1,0,0,,,,,,
656,ang gaganda po thank you,0,0,0,0,,,,,,
657,super nice quality ganda din ng mismong product actually umorder ako ulit isa lang kasi inorder ko jasi tinry ko muna  nice namn so  order ulit  salamat photo not related nilabhan ko na agad,1,0,0,0,,,,,,
658,solid lake pala salamat po at sa rider salamat migo hahaha,0,0,0,1,,,,,,
659,what you see is what you get okay lang overall and excited na akong gamitin mejo malaki lang,1,0,0,0,,,,,,
660,amazing i really love the smell grabe ang bango at long lastingi finally found the shop na babalik balikan kooo will order for my bf this week kasi napaka bango ng perfume nyo i will buy him versace eros,1,0,0,0,,,,,,
661,maganda yung quality tama yung sizes as well as its color fast din na ship sana may pera ako pang invest dito para gawing business pero walang support sad layp,1,1,0,0,,,,,,
662,cotton this is my second purchase from this shop hehe gusto ksi ng hubby ko yung quality nagamit na niya ung two kaya 4 nalang napic ko mas bet ko ung color now hehe,1,0,0,0,,,,,,
663,super excellent yung mga items dito  ang gaganda pa  i like the quality and super mura pa god bless po s inyung lahat,1,0,1,0,,,,,,
664,maganda naman sya sobrang ganda ng quality kaso my dalawang sira pero okay naman guys solid,1,0,0,0,,,,,,
665,ganda yern photo and video not related i forgot to take pictures and video of the product but nonetheless the products were all delivered well and in good condition naman i really like them they fit sa kagaya kong well hahaha thank youuu,1,0,0,0,,,,,,
666,elastic hello ang ganda ng quality bili kayo dito sana dumami orders nyo lalo na sa mga meticulous fersons,1,0,0,0,,,,,,
667,100 napakaganda ng kalidad ng neto mukhang original talaga siya ang presyo ng produkto ay super worth it base sa quality niya ang bilis ng paghahatid very responsive din si seller so far this shop is my top bluetooth earphone store super recommended ang bluetooth earphone na to i like,1,1,1,1,,,,,,
668,thank you po ang ganda,0,0,0,0,,,,,,
669,the item is working perfectly fine pero sobrang worried ko lang nung makita ko yung packaging nung seller but thankfully nothing happens,1,0,0,0,,,,,,
670,love the color sana tumagal sana thanks seller,1,0,0,1,,,,,,
671,wow as in wow ang ganda nya kumpleto sya at may freebies pa lahat gumagana salamat sa seller at sa delivery guy ambait nya kasama ko sya sa unboxing he he thanks legit na legit,1,0,0,1,,,,,,
672,you need to put battery so you can use it so far okay naman and it works well at first its hard to assemble the battery  thank you seller parang lipstick lang ang dating into you can put it in small pouch,1,0,0,1,,,,,,
673,good malambot sa paa isoot tama lang pan skol ng kids thank u seller highly recommended,1,0,0,1,,,,,,
674,excellent good for the price hindi ganon kamahal tama lang sa presyo kung pagbabasehan sa iba,1,0,1,0,,,,,,
675,gandalegit hawk bagnasunod yung kulay na gustothank you poorder ulit ako nxt time,1,0,0,0,,,,,,
676,malakas yung buga ng hangin best product ive purchased,1,0,0,0,,,,,,
677,good maganda ang item maganda din ang tela ng mga sock ang delivery okay naman sakto lang ang dating recommend this shop,1,1,0,0,,,,,,
678,super bango nya and hindi matapang yung amoy sweet lang maayos din ang packaging will probably order again next time thanks seller,1,0,0,0,,,,,,
679,theres a big scratch written this after 2 days of using it okay naman,1,0,0,0,,,,,,
680,this is my 2nd air purifier from this shop parang mas bet ko yung isang purifier dahil nakikita mo ung mga indicator pero ok na din to para magkaiba sila may pa free tissue pa si seller siguro kasi sinabi ko na 2nd time ko na oorder  thank you,1,0,0,0,,,,,,
681,gandaaa rubber pala siya akala ko katulad sa ibang nabili ko na parang leather pero okay lang din maganda naman i added 1 size kasi alam kong maliit mga ganitong sandals kaya nagkasya siya sakin thank youu,1,0,0,0,,,,,,
682,maganda sana kaso durog yung high lighter kainis,1,0,0,0,,,,,,
683,diko pa masyado na try din to bat sana tumagal ang sana mgnda pag gmitin na pang picture thank you  slamat seller shopee and kuya rider dko pa masyado nttry pero gumagana po sya sana tumagal lng heheh thank you thank you  slamat seller shopee and kuya rider,1,0,0,0,,,,,,
684,ang ganda at malaki po syasalamat po seller,1,0,0,0,,,,,,
685,maganda sya pero bat ganun ito lang nakuha ko bali 2 items lang po tsaka nagkakapagtaka nman na 2k daw eh dinga aabot ng dalawang kilo ang timbang nito ehpero maganda talaga sya lalo na yung 1 piece nandun talaga c luffy,1,0,0,0,,,,,,
686,as usual yupi ang box pero okay naman ang tumbler thank youuuuuu,1,1,0,0,,,,,,
687,liquid di po sya sobrang bango huhu tama lang yung amoy nya mas mabango and mas long lasting yung di ko nabili here sa online huhu dalawa pa naman binili ko thankyou parin seller kasi safe nakarating ang aking order kudos po sayo and god bless us po,1,1,0,0,,,,,,
688,maganda quality un natanggap ko walang damage sa stand nya at working un light maganda dn pagkakapack mabilis lang dumating 3 days lang ata natanggap ko na goodjob seller,1,1,0,0,,,,,,
689,tama ang pinadalang color kumpleto walang kulang madikit din sya thank u will order again mura na rin sya sa price nya tysm,1,0,1,0,,,,,,
690,maganda nmn yung shade mabangoyun akala ko water proof pero thanks parin mura lang nmn,1,0,1,0,,,,,,
691,yaayy must recommend this sandals ang ganda super sulit plus di agad masisira kasi plastic will def buy again the other colors lakas makasosyal kahit affordable lang talaga best shopee find hihi may heels pang onti i love it thank you seller omgggg hihi,1,0,1,0,,,,,,
692,maganda the best it last 8 hrs sa malamig na tubig at init ang ganda at di siya mahirap dalhin maliit man siya pero goods na rin dahil pwedingpwedi siya ilagay sa backpack ko thank you seller kase nag send siya ng picture saka shinip out dahil jan 5 star,1,0,0,1,,,,,,
693,ganda walang damage sorry sa vid dko na nakuhanan sulit sa price nyaa nagustuhan ng tita ko will order again ty rider at kay seller godbless,1,0,1,1,,,,,,
694,excellent maganda ang quality ng sound at maganda din ang kulay ng product especially ang pink mabilis din pag ship ni seller ng product will buy again thanks,1,1,0,0,,,,,,
695,photo not related but the charger really works well thank you so much shoppee and seller mabilis rin dumating thanks again will definitely order again,1,1,0,0,,,,,,
696,okay naman sya nagana naman ng maayos at nag chacharge ng maayos nakakakuha ng buhok at mga dumi all goods,1,0,0,0,,,,,,
697,thank you maam yan perezgodbless,0,0,0,0,,,,,,
698,super bilis na deliver bongga buti nalang kasi super kailangan ko rin hahahaha thank you so much seller,0,1,0,1,,,,,,
699,bad trip ako d2 tagal ng deliver 17 checkout 27 dumating,0,1,0,0,,,,,,
700,fast delivery fit naman sa kin size 36 ako pero i ordered size 38 maganda kaya lang medyo nalukot anyway i will rate 5s p rin thanks,1,1,0,0,,,,,,
701,salamt po na gsto han s angkel ko,0,0,0,0,No explicit aspect mentioned.,,,,,
702,orders are completed fast delivery at first kala ko malaki kasi iba yung size yun pala dinagdagan siguro ni seller kasi maliit size sakto lang sya size namin size 36 kami thank u so much seller happy purchase,1,1,0,1,Fast delivery, size concern, seller interaction.,,,
703,good quality makapal yung tela and ganda rin ng color and style niya very aesthetic  will order again soon thanks seller,1,0,0,1,Positive feedback on product quality and material; interaction with seller is positive.,,,,,
704,ordered last dec  18 kahapon pa lang dumating jan 02 but still 55 kasi may freebies,0,1,0,0,Mentions delivery timeframe.,,,,,
705,well packaged and it was shipped immediately its very useful at hindi po masakit gamitin thank you seller,1,1,0,1,Well packaged, shipped immediately, useful, thanks seller.,,
706,di ko pa natatry kasi andun nadeliver sa isang bahay pero based sa review okay naman photos and videos are not related for coins purposes only,0,0,0,0,No explicit aspect mentioned.,,,,,
707,good quality kahit na mura good fit nagustuhan ko ung comfort habang suot ko xa ok dn ang packaging nakaplastic ng maayos fast delivery salamat ky rider na laging ngdedeliver samin will buy more again next time thank you shopee and seller,1,1,1,1,Quality, comfort, packaging, fast delivery, thanks rider and seller, mura
708,nice naman siya first time ko mg kakabit ng fake nails hope it will last thanks seller nice naman siya first time ko mg kakabit ng fake nails hope it will last thanks seller,1,0,0,1,Positive comment on the product, mention of hoping it will last and thanks to the seller.,,,,
709,maganda to nagamit ko pang esignature mejo matagal lang delivery pero sulit naman salamat shopee salamat din po seller,1,1,0,1,Product is useful, delivery took a while, but the product is worth it; gratitude to shopee and seller.,,,
710,thank you seller sa mabilis na transaction thank at kumpleto lahat ng irder ko lahat in good condition and working thank you din sa rider all goods kudos,1,0,0,1,Fast transaction, complete order, good condition, working, thanks rider.,
711,random maganda yung item kompleto balot nya tingin ko masarap sa pakiramdam sya suotin salamat seller at kuya rider,1,0,0,1,Positive item review, complete, well-packaged. Thanks to seller and rider.,,,
712,okay ung item maganda at mukhang walang leak angtagal lang na ship out pero oks,1,1,0,0,Item is good, but shipping was slow.,,,,
713,super bet  i love the quality hindi siya yupi nung dumating makapal at mabilis dumating,1,1,0,0,Quality is great, not dented upon arrival, fast delivery.,,,
714,very pretty apaka ganda ng product  planning to buy again next time for my parents and my husband as well,1,0,0,0,The product is very pretty and is planning to buy again next time.,,,,,
715,ang gandaaaa mahirap lang ilagay pag di sanay hehe will buy again ibang color naman mas ok sya kesa magpasalon na mahal fake nails na lang di naman halata haha,1,0,1,0,Product is beautiful, challenging to apply, cost-effective alternative to salon.,,,
716,maganda yung quality ng product easy to assemble although walang provided na manual man lang sa parts easy to use and very affordable,1,0,1,0,Good product quality, easy to assemble/use, very affordable.,,,
717,ok na ok for me anytime malamig o mainit on the go,1,0,0,0,The product is okay for use in both hot and cold conditions and is convenient.,,,,,
718,black maganda yung quality ng shoes i recommend this sa mga gustong mag boots hehe magandang pang porma especially pag may casual events kayo hdhezzz,1,0,0,0,Quality of the black shoes is good and recommended.,,,,,
719,thank you seller maganda ung shoes worth it ung one week kong paghihintay maganda naman ung quality ng shoes magaan sya paa sarap ipang jogging thanks again and godbless,1,0,0,1,The shoes are good, worth the wait, and the quality is good.,,,
